1,Q9UK53,100,Q96BD5,175.0
1,Q9UK53,101,Q5VWG9,170.0
1,Q9UK53,102,Q03164,125.0
1,Q9UK53,103,Q9Y468,90.0
1,Q9UK53,104,Q9H7E2,97.0
1,Q9UK53,105,O43189,102.0
1,Q9UK53,106,Q9H160,949.0
2,Q9UPP1,0,Q9UBU8,93.0
2,Q9UPP1,1,Q9UK53,140.0
2,Q9UPP1,2,Q9UPP1,7083.0
2,Q9UPP1,3,Q9H3R0,124.0
2,Q9UPP1,4,P51531,143.0
2,Q9UPP1,5,Q7KZF4,77.0
2,Q9UPP1,6,O95696,138.0
2,Q9UPP1,7,Q9UQR0,107.0
2,Q9UPP1,8,Q8WYB5,162.0
2,Q9UPP1,9,Q13415,137.0
2,Q9UPP1,10,O96028,145.0
2,Q9UPP1,11,O60885,165.0
2,Q9UPP1,12,P51532,127.0
2,Q9UPP1,13,Q9Y232,82.0
2,Q9UPP1,14,P25440,150.0
2,Q9UPP1,15,Q92784,85.0
2,Q9UPP1,16,O95931,71.0
2,Q9UPP1,17,Q58F21,117.0
2,Q9UPP1,18,Q9UGL1,146.0
2,Q9UPP1,19,Q9BVI0,153.0
2,Q9UPP1,20,Q9BUL5,162.0
2,Q9UPP1,21,Q9Y3Y4,114.0
2,Q9UPP1,22,Q9UFC0,96.0
2,Q9UPP1,23,Q9UIF9,142.0
2,Q9UPP1,24,Q9UIF8,145.0
2,Q9UPP1,25,Q96ES7,79.0
2,Q9UPP1,26,Q92794,203.0
2,Q9UPP1,27,P55201,161.0
2,Q9UPP1,28,Q9UBC3,128.0
2,Q9UPP1,29,O43918,154.0
2,Q9UPP1,30,Q12830,235.0
2,Q9UPP1,31,P52701,130.0
2,Q9UPP1,32,Q9NSI6,166.0
2,Q9UPP1,33,Q9ULD4,166.0
2,Q9UPP1,34,P21675,128.0
2,Q9UPP1,35,Q16637,104.0
2,Q9UPP1,36,Q8IZX4,120.0
2,Q9UPP1,37,Q9UJW3,81.0
2,Q9UPP1,38,P83916,85.0
2,Q9UPP1,39,Q99549,154.0
2,Q9UPP1,40,Q15059,148.0
2,Q9UPP1,41,Q969R5,121.0
2,Q9UPP1,42,Q8N8U2,76.0
2,Q9UPP1,43,Q96KQ7,123.0
2,Q9UPP1,44,Q9H9B1,161.0
2,Q9UPP1,45,P46100,184.0
2,Q9UPP1,46,Q09472,168.0
2,Q9UPP1,47,Q96T88,99.0
2,Q9UPP1,48,P55895,91.0
2,Q9UPP1,49,Q9Y657,70.0
2,Q9UPP1,50,Q86XI2,78.0
2,Q9UPP1,51,Q8WYH8,115.0
2,Q9UPP1,52,Q9NR48,195.0
2,Q9UPP1,53,Q7Z4V5,162.0
2,Q9UPP1,54,Q05BQ5,76.0
2,Q9UPP1,55,Q49A26,103.0
2,Q9UPP1,56,Q86U86,114.0
2,Q9UPP1,57,O75475,118.0
2,Q9UPP1,58,P41229,136.0
2,Q9UPP1,59,Q12888,186.0
2,Q9UPP1,60,Q9BXF3,175.0
2,Q9UPP1,61,Q6ZMT4,2311.0
2,Q9UPP1,62,Q8N5Y2,86.0
2,Q9UPP1,63,Q9UNL4,120.0
2,Q9UPP1,64,P29375,185.0
2,Q9UPP1,65,Q15326,120.0
2,Q9UPP1,66,Q92830,143.0
2,Q9UPP1,67,Q14839,154.0
2,Q9UPP1,68,O75151,3289.0
2,Q9UPP1,69,Q96JM7,111.0
2,Q9UPP1,70,Q92793,156.0
2,Q9UPP1,71,Q9UPN9,113.0
2,Q9UPP1,72,O75940,108.0
2,Q9UPP1,73,Q9ULI0,131.0
2,Q9UPP1,74,O00257,105.0
2,Q9UPP1,75,O75164,149.0
2,Q9UPP1,76,O14646,195.0
2,Q9UPP1,77,P45973,58.0
2,Q9UPP1,78,Q92831,97.0
2,Q9UPP1,79,P55197,170.0
2,Q9UPP1,80,Q9NPI1,103.0
2,Q9UPP1,81,O75530,137.0
2,Q9UPP1,82,Q504Y3,86.0
2,Q9UPP1,83,O15164,137.0
2,Q9UPP1,84,Q9NXR8,141.0
2,Q9UPP1,85,Q9H0M4,198.0
2,Q9UPP1,86,Q9BRQ0,102.0
2,Q9UPP1,87,Q9Y483,152.0
2,Q9UPP1,88,O95503,125.0
2,Q9UPP1,89,P42695,121.0
2,Q9UPP1,90,O43463,71.0
2,Q9UPP1,91,Q6PL18,106.0
2,Q9UPP1,92,Q9BZ95,138.0
2,Q9UPP1,93,Q9UHJ3,118.0
2,Q9UPP1,94,Q13185,71.0
2,Q9UPP1,95,Q8TE76,121.0
2,Q9UPP1,96,Q9Y6K1,156.0
2,Q9UPP1,97,P61964,67.0
2,Q9UPP1,98,Q5T6S3,134.0
2,Q9UPP1,99,Q14149,110.0
2,Q9UPP1,100,Q96BD5,153.0
2,Q9UPP1,101,Q5VWG9,162.0
2,Q9UPP1,102,Q03164,215.0
2,Q9UPP1,103,Q9Y468,119.0
2,Q9UPP1,104,Q9H7E2,109.0
2,Q9UPP1,105,O43189,112.0
2,Q9UPP1,106,Q9H160,124.0
3,Q9H3R0,0,Q9UBU8,80.0
3,Q9H3R0,1,Q9UK53,93.0
3,Q9H3R0,2,Q9UPP1,131.0
3,Q9H3R0,3,Q9H3R0,7247.0
3,Q9H3R0,4,P51531,112.0
3,Q9H3R0,5,Q7KZF4,99.0
3,Q9H3R0,6,O95696,449.0
3,Q9H3R0,7,Q9UQR0,120.0
3,Q9H3R0,8,Q8WYB5,155.0
3,Q9H3R0,9,Q13415,178.0
3,Q9H3R0,10,O96028,205.0
3,Q9H3R0,11,O60885,147.0
3,Q9H3R0,12,P51532,111.0
3,Q9H3R0,13,Q9Y232,86.0
3,Q9H3R0,14,P25440,131.0
3,Q9H3R0,15,Q92784,116.0
3,Q9H3R0,16,O95931,68.0
3,Q9H3R0,17,Q58F21,152.0
3,Q9H3R0,18,Q9UGL1,580.0
3,Q9H3R0,19,Q9BVI0,162.0
3,Q9H3R0,20,Q9BUL5,200.0
3,Q9H3R0,21,Q9Y3Y4,111.0
3,Q9H3R0,22,Q9UFC0,108.0
3,Q9H3R0,23,Q9UIF9,166.0
3,Q9H3R0,24,Q9UIF8,148.0
3,Q9H3R0,25,Q96ES7,93.0
3,Q9H3R0,26,Q92794,184.0
3,Q9H3R0,27,P55201,510.0
3,Q9H3R0,28,Q9UBC3,198.0
3,Q9H3R0,29,O43918,129.0
3,Q9H3R0,30,Q12830,164.0
3,Q9H3R0,31,P52701,135.0
3,Q9H3R0,32,Q9NSI6,172.0
3,Q9H3R0,33,Q9ULD4,408.0
3,Q9H3R0,34,P21675,132.0
3,Q9H3R0,35,Q16637,113.0
3,Q9H3R0,36,Q8IZX4,111.0
3,Q9H3R0,37,Q9UJW3,106.0
3,Q9H3R0,38,P83916,85.0
3,Q9H3R0,39,Q99549,164.0
3,Q9H3R0,40,Q15059,124.0
3,Q9H3R0,41,Q969R5,128.0
3,Q9H3R0,42,Q8N8U2,84.0
3,Q9H3R0,43,Q96KQ7,156.0
3,Q9H3R0,44,Q9H9B1,121.0
3,Q9H3R0,45,P46100,146.0
3,Q9H3R0,46,Q09472,170.0
3,Q9H3R0,47,Q96T88,137.0
3,Q9H3R0,48,P55895,126.0
3,Q9H3R0,49,Q9Y657,74.0
3,Q9H3R0,50,Q86XI2,88.0
3,Q9H3R0,51,Q8WYH8,71.0
3,Q9H3R0,52,Q9NR48,147.0
3,Q9H3R0,53,Q7Z4V5,134.0
3,Q9H3R0,54,Q05BQ5,123.0
3,Q9H3R0,55,Q49A26,107.0
3,Q9H3R0,56,Q86U86,130.0
3,Q9H3R0,57,O75475,140.0
3,Q9H3R0,58,P41229,537.0
3,Q9H3R0,59,Q12888,179.0
3,Q9H3R0,60,Q9BXF3,111.0
3,Q9H3R0,61,Q6ZMT4,140.0
3,Q9H3R0,62,Q8N5Y2,90.0
3,Q9H3R0,63,Q9UNL4,85.0
3,Q9H3R0,64,P29375,556.0
3,Q9H3R0,65,Q15326,114.0
3,Q9H3R0,66,Q92830,104.0
3,Q9H3R0,67,Q14839,191.0
3,Q9H3R0,68,O75151,147.0
3,Q9H3R0,69,Q96JM7,150.0
3,Q9H3R0,70,Q92793,191.0
3,Q9H3R0,71,Q9UPN9,167.0
3,Q9H3R0,72,O75940,100.0
3,Q9H3R0,73,Q9ULI0,196.0
3,Q9H3R0,74,O00257,74.0
3,Q9H3R0,75,O75164,4049.0
3,Q9H3R0,76,O14646,133.0
3,Q9H3R0,77,P45973,57.0
3,Q9H3R0,78,Q92831,117.0
3,Q9H3R0,79,P55197,384.0
3,Q9H3R0,80,Q9NPI1,109.0
3,Q9H3R0,81,O75530,80.0
3,Q9H3R0,82,Q504Y3,75.0
3,Q9H3R0,83,O15164,160.0
3,Q9H3R0,84,Q9NXR8,74.0
3,Q9H3R0,85,Q9H0M4,112.0
3,Q9H3R0,86,Q9BRQ0,109.0
3,Q9H3R0,87,Q9Y483,142.0
3,Q9H3R0,88,O95503,136.0
3,Q9H3R0,89,P42695,101.0
3,Q9H3R0,90,O43463,89.0
3,Q9H3R0,91,Q6PL18,130.0
3,Q9H3R0,92,Q9BZ95,222.0
3,Q9H3R0,93,Q9UHJ3,119.0
3,Q9H3R0,94,Q13185,68.0
3,Q9H3R0,95,Q8TE76,128.0
3,Q9H3R0,96,Q9Y6K1,135.0
3,Q9H3R0,97,P61964,67.0
3,Q9H3R0,98,Q5T6S3,155.0
3,Q9H3R0,99,Q14149,108.0
3,Q9H3R0,100,Q96BD5,169.0
3,Q9H3R0,101,Q5VWG9,136.0
3,Q9H3R0,102,Q03164,275.0
3,Q9H3R0,103,Q9Y468,144.0
3,Q9H3R0,104,Q9H7E2,104.0
3,Q9H3R0,105,O43189,141.0
3,Q9H3R0,106,Q9H160,92.0
4,P51531,0,Q9UBU8,103.0
4,P51531,1,Q9UK53,106.0
4,P51531,2,Q9UPP1,146.0
4,P51531,3,Q9H3R0,114.0
4,P51531,4,P51531,10647.0
4,P51531,5,Q7KZF4,153.0
4,P51531,6,O95696,187.0
4,P51531,7,Q9UQR0,152.0
4,P51531,8,Q8WYB5,282.0
4,P51531,9,Q13415,144.0
4,P51531,10,O96028,144.0
4,P51531,11,O60885,475.0
4,P51531,12,P51532,8129.0
4,P51531,13,Q9Y232,91.0
4,P51531,14,P25440,271.0
4,P51531,15,Q92784,113.0
4,P51531,16,O95931,102.0
4,P51531,17,Q58F21,184.0
4,P51531,18,Q9UGL1,166.0
4,P51531,19,Q9BVI0,137.0
4,P51531,20,Q9BUL5,176.0
4,P51531,21,Q9Y3Y4,194.0
4,P51531,22,Q9UFC0,85.0
4,P51531,23,Q9UIF9,279.0
4,P51531,24,Q9UIF8,255.0
4,P51531,25,Q96ES7,73.0
4,P51531,26,Q92794,261.0
4,P51531,27,P55201,200.0
4,P51531,28,Q9UBC3,138.0
4,P51531,29,O43918,175.0
4,P51531,30,Q12830,431.0
4,P51531,31,P52701,180.0
4,P51531,32,Q9NSI6,233.0
4,P51531,33,Q9ULD4,203.0
4,P51531,34,P21675,236.0
4,P51531,35,Q16637,143.0
4,P51531,36,Q8IZX4,237.0
4,P51531,37,Q9UJW3,60.0
4,P51531,38,P83916,96.0
4,P51531,39,Q99549,193.0
4,P51531,40,Q15059,221.0
4,P51531,41,Q969R5,108.0
4,P51531,42,Q8N8U2,95.0
4,P51531,43,Q96KQ7,228.0
4,P51531,44,Q9H9B1,173.0
4,P51531,45,P46100,740.0
4,P51531,46,Q09472,405.0
4,P51531,47,Q96T88,101.0
4,P51531,48,P55895,86.0
4,P51531,49,Q9Y657,67.0
4,P51531,50,Q86XI2,127.0
4,P51531,51,Q8WYH8,86.0
4,P51531,52,Q9NR48,269.0
4,P51531,53,Q7Z4V5,243.0
4,P51531,54,Q05BQ5,92.0
4,P51531,55,Q49A26,108.0
4,P51531,56,Q86U86,348.0
4,P51531,57,O75475,183.0
4,P51531,58,P41229,154.0
4,P51531,59,Q12888,206.0
4,P51531,60,Q9BXF3,281.0
4,P51531,61,Q6ZMT4,114.0
4,P51531,62,Q8N5Y2,124.0
4,P51531,63,Q9UNL4,97.0
4,P51531,64,P29375,189.0
4,P51531,65,Q15326,136.0
4,P51531,66,Q92830,227.0
4,P51531,67,Q14839,1505.0
4,P51531,68,O75151,180.0
4,P51531,69,Q96JM7,107.0
4,P51531,70,Q92793,399.0
4,P51531,71,Q9UPN9,230.0
4,P51531,72,O75940,85.0
4,P51531,73,Q9ULI0,219.0
4,P51531,74,O00257,187.0
4,P51531,75,O75164,138.0
4,P51531,76,O14646,1477.0
4,P51531,77,P45973,101.0
4,P51531,78,Q92831,185.0
4,P51531,79,P55197,208.0
4,P51531,80,Q9NPI1,259.0
4,P51531,81,O75530,75.0
4,P51531,82,Q504Y3,119.0
4,P51531,83,O15164,220.0
4,P51531,84,Q9NXR8,93.0
4,P51531,85,Q9H0M4,147.0
4,P51531,86,Q9BRQ0,294.0
4,P51531,87,Q9Y483,93.0
4,P51531,88,O95503,183.0
4,P51531,89,P42695,151.0
4,P51531,90,O43463,70.0
4,P51531,91,Q6PL18,216.0
4,P51531,92,Q9BZ95,177.0
4,P51531,93,Q9UHJ3,92.0
4,P51531,94,Q13185,65.0
4,P51531,95,Q8TE76,150.0
4,P51531,96,Q9Y6K1,154.0
4,P51531,97,P61964,71.0
4,P51531,98,Q5T6S3,74.0
4,P51531,99,Q14149,143.0
4,P51531,100,Q96BD5,225.0
4,P51531,101,Q5VWG9,282.0
4,P51531,102,Q03164,204.0
4,P51531,103,Q9Y468,184.0
4,P51531,104,Q9H7E2,144.0
4,P51531,105,O43189,199.0
4,P51531,106,Q9H160,134.0
5,Q7KZF4,0,Q9UBU8,70.0
5,Q7KZF4,1,Q9UK53,71.0
5,Q7KZF4,2,Q9UPP1,72.0
5,Q7KZF4,3,Q9H3R0,100.0
5,Q7KZF4,4,P51531,127.0
5,Q7KZF4,5,Q7KZF4,5981.0
5,Q7KZF4,6,O95696,94.0
5,Q7KZF4,7,Q9UQR0,124.0
5,Q7KZF4,8,Q8WYB5,115.0
5,Q7KZF4,9,Q13415,119.0
5,Q7KZF4,10,O96028,115.0
5,Q7KZF4,11,O60885,108.0
5,Q7KZF4,12,P51532,139.0
5,Q7KZF4,13,Q9Y232,65.0
5,Q7KZF4,14,P25440,131.0
5,Q7KZF4,15,Q92784,79.0
5,Q7KZF4,16,O95931,62.0
5,Q7KZF4,17,Q58F21,117.0
5,Q7KZF4,18,Q9UGL1,116.0
5,Q7KZF4,19,Q9BVI0,96.0
5,Q7KZF4,20,Q9BUL5,73.0
5,Q7KZF4,21,Q9Y3Y4,60.0
5,Q7KZF4,22,Q9UFC0,91.0
5,Q7KZF4,23,Q9UIF9,149.0
5,Q7KZF4,24,Q9UIF8,120.0
5,Q7KZF4,25,Q96ES7,84.0
5,Q7KZF4,26,Q92794,137.0
5,Q7KZF4,27,P55201,101.0
5,Q7KZF4,28,Q9UBC3,67.0
5,Q7KZF4,29,O43918,82.0
5,Q7KZF4,30,Q12830,106.0
5,Q7KZF4,31,P52701,100.0
5,Q7KZF4,32,Q9NSI6,124.0
5,Q7KZF4,33,Q9ULD4,108.0
5,Q7KZF4,34,P21675,119.0
5,Q7KZF4,35,Q16637,78.0
5,Q7KZF4,36,Q8IZX4,130.0
5,Q7KZF4,37,Q9UJW3,90.0
5,Q7KZF4,38,P83916,67.0
5,Q7KZF4,39,Q99549,102.0
5,Q7KZF4,40,Q15059,215.0
5,Q7KZF4,41,Q969R5,77.0
5,Q7KZF4,42,Q8N8U2,85.0
5,Q7KZF4,43,Q96KQ7,117.0
5,Q7KZF4,44,Q9H9B1,96.0
5,Q7KZF4,45,P46100,115.0
5,Q7KZF4,46,Q09472,133.0
5,Q7KZF4,47,Q96T88,72.0
5,Q7KZF4,48,P55895,85.0
5,Q7KZF4,49,Q9Y657,70.0
5,Q7KZF4,50,Q86XI2,82.0
5,Q7KZF4,51,Q8WYH8,56.0
5,Q7KZF4,52,Q9NR48,125.0
5,Q7KZF4,53,Q7Z4V5,104.0
5,Q7KZF4,54,Q05BQ5,78.0
5,Q7KZF4,55,Q49A26,84.0
5,Q7KZF4,56,Q86U86,113.0
5,Q7KZF4,57,O75475,82.0
5,Q7KZF4,58,P41229,135.0
5,Q7KZF4,59,Q12888,107.0
5,Q7KZF4,60,Q9BXF3,115.0
5,Q7KZF4,61,Q6ZMT4,115.0
5,Q7KZF4,62,Q8N5Y2,84.0
5,Q7KZF4,63,Q9UNL4,57.0
5,Q7KZF4,64,P29375,119.0
5,Q7KZF4,65,Q15326,94.0
5,Q7KZF4,66,Q92830,87.0
5,Q7KZF4,67,Q14839,119.0
5,Q7KZF4,68,O75151,96.0
5,Q7KZF4,69,Q96JM7,103.0
5,Q7KZF4,70,Q92793,126.0
5,Q7KZF4,71,Q9UPN9,102.0
5,Q7KZF4,72,O75940,104.0
5,Q7KZF4,73,Q9ULI0,105.0
5,Q7KZF4,74,O00257,100.0
5,Q7KZF4,75,O75164,107.0
5,Q7KZF4,76,O14646,113.0
5,Q7KZF4,77,P45973,56.0
5,Q7KZF4,78,Q92831,88.0
5,Q7KZF4,79,P55197,82.0
5,Q7KZF4,80,Q9NPI1,107.0
5,Q7KZF4,81,O75530,97.0
5,Q7KZF4,82,Q504Y3,60.0
5,Q7KZF4,83,O15164,103.0
5,Q7KZF4,84,Q9NXR8,60.0
5,Q7KZF4,85,Q9H0M4,99.0
5,Q7KZF4,86,Q9BRQ0,52.0
5,Q7KZF4,87,Q9Y483,78.0
5,Q7KZF4,88,O95503,78.0
5,Q7KZF4,89,P42695,140.0
5,Q7KZF4,90,O43463,69.0
5,Q7KZF4,91,Q6PL18,108.0
5,Q7KZF4,92,Q9BZ95,99.0
5,Q7KZF4,93,Q9UHJ3,93.0
5,Q7KZF4,94,Q13185,63.0
5,Q7KZF4,95,Q8TE76,110.0
5,Q7KZF4,96,Q9Y6K1,105.0
5,Q7KZF4,97,P61964,63.0
5,Q7KZF4,98,Q5T6S3,63.0
5,Q7KZF4,99,Q14149,111.0
5,Q7KZF4,100,Q96BD5,92.0
5,Q7KZF4,101,Q5VWG9,86.0
5,Q7KZF4,102,Q03164,108.0
5,Q7KZF4,103,Q9Y468,88.0
5,Q7KZF4,104,Q9H7E2,124.0
5,Q7KZF4,105,O43189,76.0
5,Q7KZF4,106,Q9H160,77.0
6,O95696,0,Q9UBU8,87.0
6,O95696,1,Q9UK53,122.0
6,O95696,2,Q9UPP1,145.0
6,O95696,3,Q9H3R0,446.0
6,O95696,4,P51531,170.0
6,O95696,5,Q7KZF4,96.0
6,O95696,6,O95696,7216.0
6,O95696,7,Q9UQR0,121.0
6,O95696,8,Q8WYB5,182.0
6,O95696,9,Q13415,97.0
6,O95696,10,O96028,208.0
6,O95696,11,O60885,254.0
6,O95696,12,P51532,223.0
6,O95696,13,Q9Y232,92.0
